bucket_max,ingot_sem,ingot_sum,bucket_kurt,mould_ptp,oil_pressure_min,ingot_ptp,mould_max,bucket_sem,bucket_min,mould_sum,ingot_mode,bucket_skew,bucket_var,ingot_var,ingot_min,bucket_sum,mould_sem,ingot_iqr,ingot_kurt,ingot_skew,mould_iqr,ingot_std,bucket_iqr,mould_kurt,oil_pressure_kurt,mould_min,bucket_ptp,ingot_mean,ingot_median,mould_skew,oil_pressure_skew,oil_pressure_sum,bucket_mode,ingot_max,bucket_std,mould_var,mould_std,final label
0.09730019,-0.36250985,1.2933108,-0.26602998,-0.11521558,0.17067564,-1.2621562,0.8623073,-0.095176026,0.20954096,1.1004622,0.8766478,0.01968424,-0.088291824,-0.32867828,1.7839851,0.54246396,-0.121529594,-0.095060185,-1.1764762,1.186284,-0.07453093,-0.534706,-0.07723565,-0.34010652,-0.7180337,0.9123668,-0.20570701,0.5907266,0.5388948,-0.055787206,0.47399873,0.5664961,0.40426326,0.47982714,-0.0013834732,-0.09435612,-0.10963131,1
-0.12988603,-0.24980319,1.1423284,-0.40268946,0.24805878,-0.204104,0.019003486,-1.7501925,0.1354449,-0.13094418,-1.1437169,0.35472205,0.22251391,-0.039206088,-0.23813948,-0.11043516,0.09892444,-0.08521112,0.3437858,-1.0719194,1.0040191,-0.10379562,-0.09097169,0.022033157,5.2501016,-0.65447634,-1.8566347,-0.023417272,-0.16518033,-0.15335847,4.2597957,0.7482589,0.082281776,-0.5530751,-0.09280199,0.17906943,-0.093549475,-0.07495457,1
0.43186837,-0.05952711,-1.2092334,0.018136466,0.044204466,0.13258581,-0.23077531,-0.31119508,-0.12922302,0.5326163,0.010684469,-0.67156255,-0.371554,-0.10653488,-0.26207176,0.27495992,0.51217353,-0.11296989,-0.3054277,-0.2747181,-0.27583888,-0.0767287,-0.17675325,-0.2225607,1.2110285,-0.28052035,-0.3301544,-0.11690518,0.105128534,0.10886628,1.4844283,0.073349595,0.3731724,0.7110432,0.03527686,-0.074437074,-0.09421817,-0.102970585,0
0.4762975,-0.078534,-0.7365476,-0.29994392,0.07228316,0.09105527,0.39601922,-0.3105987,-0.022744061,0.36507946,-0.05917589,0.24913737,0.116970114,-0.08229686,-0.2136371,-0.15365142,0.38250062,-0.10475405,-0.27055287,0.2769209,-0.6889913,-0.057943836,-0.012771097,-0.050730456,1.5029677,-0.69006723,-0.3391105,0.31643268,0.44688255,0.43607083,1.6649337,0.8836522,0.25455606,0.6525161,0.26527995,0.021836005,-0.09405122,-0.095384605,1
0.21379715,-0.31767216,1.374926,-0.34495327,-0.18728858,0.19641986,-0.03577739,0.61515206,-0.16226664,0.22209744,1.45531,-0.13559909,0.21143483,-0.081569284,-0.3016678,0.3230078,1.1329943,-0.15153208,-0.093992084,0.22962354,-0.3415863,-0.09235986,-0.35350713,0.1487944,-0.3910138,3.171739,0.6866461,0.025408551,0.4053935,0.37261993,-0.22873865,-2.179096,1.1989447,-0.2304167,0.29256976,0.024629254,-0.09485423,-0.13807112,0
0.088801004,-0.35433778,0.77061695,-0.080421455,-0.15831321,0.22858317,-1.240346,0.6472477,0.07929631,0.13889195,0.1439527,0.6354542,-0.24619816,-0.08884397,-0.32756424,1.4750913,-0.32582638,-0.10594431,-0.07948383,-1.1762036,1.2876222,-0.050048385,-0.5248634,-0.14413117,-0.41857976,-0.0009842499,0.7092791,-0.08288124,0.27076256,0.23066722,-0.47268635,-0.4235957,-0.26966548,-0.3310827,0.18680452,-0.0035405427,-0.094303146,-0.10702723,0
0.1311893,-0.37716764,0.23827046,0.12652926,-0.19227138,0.20005804,-1.2805341,0.86089706,0.016841274,0.22116081,-0.021139756,0.71573126,-0.5429954,-0.120940894,-0.33732197,1.6751513,-0.58748734,-0.11822574,-0.20472395,-1.1527146,1.1947436,-0.079191215,-0.62938,-0.34958574,-0.41134953,-0.6458683,0.93717486,-0.15443401,0.49221832,0.44365597,-0.44413587,0.86751217,-0.6218804,0.4251735,0.34877253,-0.13497318,-0.094633564,-0.12442257,0
-0.0100065395,0.6641849,-0.22877392,-0.7795851,0.011218611,0.6301537,1.7495478,0.72989917,0.11922308,0.18859264,0.09258303,-2.2571127,1.0811293,-0.083002344,2.4317837,-1.5906044,-0.4461958,-0.09408702,-0.34926948,-1.0957918,1.750805,-0.07694724,2.8404977,0.7227945,0.68015414,-0.69937724,0.73524815,-0.39979282,-2.2848117,-2.608208,1.086255,0.67028695,-0.21522583,0.2827144,0.23831156,0.019122494,-0.09407693,-0.096522264,1
0.40089732,-0.20736493,-0.40675473,-0.082063325,-0.17010295,0.10374588,-0.038908303,-0.40263355,-0.10351716,0.48117924,-0.08112786,-0.74093264,-0.1709315,-0.10487347,-0.2731821,0.19366322,0.37734705,-0.13790214,-0.24002671,0.12725316,-0.55692685,-0.09217192,-0.22087887,-0.07491567,-0.36346507,-0.51507425,-0.3497756,-0.08199698,0.331354,0.3167192,-0.4973741,0.16607302,0.2255528,-0.0032292844,0.156784,-0.067625165,-0.094756715,-0.13177904,0
0.5644525,-0.23375347,0.5214257,0.21498524,-0.17556596,0.1905787,0.6111396,-0.3838001,-0.027537184,0.5380735,0.10367146,-0.13075295,-0.56446093,-0.07223057,-0.25441065,-0.16387928,0.7077037,-0.1334758,-0.18289487,0.8715278,-0.96359617,-0.07811121,-0.14806384,-0.13780874,-0.4044089,-0.1535687,-0.32884574,0.163819,0.61238855,0.57802063,-0.29298902,-0.22000715,0.5323998,0.7419886,0.48437408,0.060025524,-0.09462537,-0.12395301,0
0.1860929,-0.40453735,-0.832137,0.12073367,-0.12614356,0.31389892,-1.4918872,0.9711719,0.012491652,0.13693205,1.1436334,0.69115114,-0.4729347,-0.05924366,-0.34269992,1.8000555,0.5417586,-0.13478822,-0.31747317,-1.1488042,1.1363697,-0.09176338,-0.74135,-0.20048256,-0.30619803,-0.058692742,1.0263199,0.13506411,0.48365825,0.43825614,-0.25658795,-0.075050935,0.6172365,0.48748022,0.25112358,0.107919954,-0.09464636,-0.1251601,1
0.014579022,-0.3160009,0.69016,1.2952297,-0.12609634,0.23224922,-0.5062135,0.75375193,-0.96310323,0.5189766,0.41879365,-0.30909288,-1.41786,-0.25598663,-0.30903736,0.62357223,-0.07540598,-0.103703074,-0.11382273,-0.45076331,0.14183114,-0.07199453,-0.39482674,-0.34317464,-0.27401093,-0.67802334,0.8061526,-1.0075233,0.22022326,0.19891998,0.27466476,1.1442704,-0.053227015,0.32977203,0.098309696,-0.99503124,-0.09416231,-0.10037866,1
0.4167838,2.7943113,-1.717898,0.17619802,-0.14872219,0.20580801,-0.63504547,0.8845728,-0.18361838,0.28858897,0.76742727,0.0062919897,-0.48379558,-0.12756312,0.17900968,1.0693566,0.22031693,-0.10617209,0.51810616,-2.8941896e-08,0.8061154,-0.056984786,0.7794988,-0.30632988,-0.38581038,-0.35587594,0.9463206,0.33873764,0.31161338,0.47161278,-0.6250124,0.18093751,0.22687742,-0.18838473,0.41729498,-0.1637505,-0.09411894,-0.09840446,0
0.075025745,-0.19328256,0.46434265,-0.13838871,-0.12264235,0.23826055,0.9955117,0.7122772,0.028965672,0.23008452,0.13587333,-0.76879513,-0.1797889,-0.1035545,-0.21346794,-0.84938014,-0.35680306,-0.109972805,-0.21405135,0.8261083,-0.9991064,-0.08781196,-0.012258274,-0.1370018,-0.29660097,-0.42230666,0.7629811,-0.29585713,0.3406885,0.33343515,-0.4800448,0.5635641,-0.3257266,0.3765047,0.19262771,-0.062240865,-0.094399795,-0.11182553,0
0.5186251,0.08649965,-1.1474904,-0.16764246,-0.15119322,0.12411417,0.35048684,-0.38484323,0.9068059,-0.16853228,0.42486873,0.18595226,-0.09378659,0.35622358,-0.16334227,-0.69438946,1.040787,-0.14420047,-0.32936326,-0.08256531,-0.46624172,-0.086424135,0.12731251,0.091214776,-0.34129894,-0.5298626,-0.33820018,1.4784555,-0.11859375,-0.08116488,-0.2336089,0.5212142,0.9566165,0.6901973,-0.33700898,1.2210202,-0.094746836,-0.13116637,0
0.3820685,5.833951,-1.7063997,0.11491718,-0.21727942,0.00864585,0.7109177,-0.417847,0.021119539,0.3654029,-0.22420439,0.46453607,-0.40922555,-0.08224151,2.283766,-0.7466007,0.17181672,-0.14199358,0.74589837,-1.0400552,0.6850867,-0.087469466,2.7420816,-0.09019093,-0.4106621,-0.27833647,-0.34911767,0.108502746,-0.29355925,0.23013058,-0.6326913,0.38044712,0.0054923855,-0.13085912,-0.005835723,0.02204864,-0.09486084,-0.13851465,0
0.031636458,0.70247334,0.39935446,-0.6628904,0.039011948,0.6124844,1.727575,0.8223514,-0.052949276,0.15570189,1.0943196,-2.2540412,0.7708331,-0.072955385,3.619788,-1.5900766,0.5285966,-0.11347096,1.3671656,-1.1635501,1.5381635,-0.075195335,3.5504858,0.5288848,0.35355753,-0.73823166,0.819399,-0.24230261,-1.9717679,-2.6080801,0.5135984,0.54326737,0.8535053,0.31275493,0.2154038,0.05730787,-0.0941437,-0.099527724,1
-0.075397566,-0.3555172,1.257832,0.22782543,-0.19890603,0.16544141,-1.1925759,-1.9110329,-0.4205458,-0.046586122,-0.3385435,0.64388835,-0.5724312,-0.124983534,-0.32508254,1.4090995,1.9963071,-0.16307037,-0.07928134,-1.1760986,1.2364664,-0.10134184,-0.5041118,-0.19764255,-0.3513701,-0.582199,-1.867316,-0.07253726,0.26867735,0.23349409,-0.07732602,0.26336747,2.2183862,0.22598028,0.170209,-0.15246524,-0.09495023,-0.14477754,0
0.3806475,-0.2832289,-0.4158883,0.089842424,-0.18207893,0.100299954,-0.16960405,-0.4394405,-0.1462262,0.5257747,-0.33991772,-0.0130815,-0.43941647,-0.1299837,-0.30997095,-0.19919515,0.04561978,-0.14230518,-0.24758978,0.6460289,-0.7873805,-0.08805,-0.4003659,-0.21561715,-0.33991718,-0.17280015,-0.3829674,-0.21587431,-0.3554681,-0.33465317,-0.099671096,-0.23365575,-0.08307215,0.63711584,-0.3849638,-0.17443022,-0.0948885,-0.14040034,0
0.14274569,-0.31132793,0.51764023,-0.15963215,-0.21031025,-0.012504203,-0.16146235,-1.9171966,0.106124304,0.12868282,-1.2220253,0.7244582,-0.099819265,-0.057549354,-0.30988985,0.4820143,0.07832037,-0.15090789,-0.16859448,0.9744571,-0.8731375,-0.108944334,-0.39988178,-0.042953793,-0.38702703,-0.14139809,-1.8696742,0.056235567,0.47508794,0.43738797,-0.3041663,0.40711707,0.018043242,-0.32530534,0.32126254,0.11406065,-0.09498963,-0.14770965,0
0.11032774,-0.35688975,0.27962744,-0.3644922,0.13127917,0.05281499,-1.1849339,-0.43045408,-0.06870337,0.16160911,-0.15331826,-0.13108857,0.26473,-0.0947207,-0.33010712,0.5943155,0.2518788,-0.10312039,-0.12746568,-1.1688248,1.2674764,-0.08275003,-0.5478918,0.08406654,2.3925679,-0.47961748,-0.48055828,-0.08103273,-0.5517963,-0.53631526,2.3694618,0.44944733,0.24211594,-0.2413882,-0.6559495,-0.026702028,-0.09401051,-0.09360395,0
0.08257895,-0.33789396,1.3272816,-0.33049133,-0.05197113,0.2120302,-0.7231108,0.7847917,-0.035277672,0.10267324,1.1549613,0.59167576,0.12914832,-0.06434065,-0.31554806,1.0946877,0.64319855,-0.099786304,-0.04450926,-1.0317165,0.94498277,-0.05802566,-0.4352036,-0.024288356,-0.2995886,-0.7172321,0.8123446,-0.024015382,0.41063598,0.3716406,-0.24352722,1.014676,0.7157493,-0.119243324,0.34925383,0.08929957,-0.09375145,-0.08281257,1
0.3940829,0.78244823,-1.5878497,0.2074928,-0.15511471,0.014378986,-0.35284787,-0.4094952,-0.19547734,0.48891485,-0.2689394,0.58253944,-0.5516098,-0.13829322,-0.071917295,0.487175,0.13025409,-0.13069054,-0.34832215,-0.85245967,0.33204824,-0.06830269,0.3386422,-0.2210692,-0.37001213,0.92358935,-0.3618266,-0.11248244,0.27813122,0.34508377,-0.4393734,-1.4701422,-0.061892744,0.7031757,0.122308396,-0.21178888,-0.094685584,-0.12745842,0
-0.15538357,0.99134386,-0.3008424,-0.8295494,0.14880688,-0.06865712,2.0696034,1.0496184,0.20411612,-0.059326097,0.015560271,-2.25588,1.3972194,-0.079880334,3.9281273,-1.5883359,-0.7615691,0.15379849,-0.3478301,-1.1408695,1.6217465,0.10184866,3.7165532,0.8184143,-0.37868494,-0.71274567,1.0121381,-0.22296953,-2.040464,-2.6079676,0.23145793,0.60073584,-0.7176116,0.17453325,0.58218455,0.031093214,-0.084183335,0.13197686,1
0.09619399,-0.3278917,1.7123482,-0.42229697,-0.101183355,-0.13124827,-0.16082509,1.195524,-0.09311884,0.16344327,1.8337524,0.6883874,0.31540716,-0.0660055,-0.3049527,0.5221856,0.9510987,-0.12511641,-0.08692628,-0.24627364,0.03833226,-0.08305982,-0.37143275,0.20327166,-0.20110284,-0.27786207,1.2449915,-0.115799524,0.3821248,0.35294154,-1.0172523,0.070831396,0.88666946,-0.31622693,0.36307606,0.083168715,-0.09431674,-0.10768993,1
0.6387126,1.2141379,-1.7170936,0.088917084,-0.17781214,0.37331483,-1.0876594,-0.33962557,-0.098240025,0.7067416,0.010170972,0.38285658,-0.4192121,-0.10043483,-0.20739464,1.5106633,0.55001485,-0.13651228,0.095147625,-2.8941896e-08,0.85880136,-0.08571273,0.0059401845,-0.13282436,-0.37098244,2.6963792,-0.28335145,-0.0106945345,0.4454166,0.4826903,-0.2593566,-1.9999307,0.43556124,0.20649219,0.38616914,-0.0495878,-0.09471906,-0.12946606,0
0.4010349,-0.25036365,0.008525975,0.14992784,-0.19635797,0.13534696,-0.03565673,-0.40146452,-0.17417194,0.5008857,-0.15639536,0.7915582,-0.48561624,-0.1271345,-0.28473657,0.39208627,0.27650997,-0.14294633,-0.20423888,0.26342633,-0.600777,-0.09297994,-0.2706554,-0.20560639,-0.39364287,-0.72610784,-0.3396527,-0.12116994,0.5119804,0.48308703,-0.32520252,0.513199,0.13094775,0.015348275,0.36343288,-0.16186856,-0.09486075,-0.1385091,0
0.03275641,-0.32881615,1.3421413,-0.16130786,0.015343501,0.2497855,-0.4494899,0.82450616,-0.1807474,0.13025305,1.248362,-0.35590708,-0.12781394,-0.10252493,-0.309213,0.64488536,0.7213613,-0.065565936,-0.059715953,-0.6025299,0.37394667,-0.020771064,-0.3958632,-0.17924275,-0.25769255,-0.63263714,0.82963896,-0.1888608,0.2765116,0.24857955,0.25640458,0.74048066,0.8217456,-0.14580257,0.18066654,-0.058052458,-0.09256638,-0.041582067,1
0.5462355,0.05758886,-0.531221,0.43354866,-0.20215544,0.30447942,1.0712905,-0.37874475,0.47505248,0.19480555,0.015319931,-0.9222922,-0.8296693,0.08723738,-0.05038507,-0.6508539,0.55973077,-0.13889575,-0.23631106,-0.1892526,-0.38110316,-0.07853094,0.38293415,-0.20804381,-0.4083825,-0.641571,-0.31467372,0.8113662,0.6008177,0.60086465,-0.088466614,0.7054592,0.42542687,0.8311554,0.47678056,0.57129574,-0.09475325,-0.13156359,0
-0.12978812,-0.4260173,0.23803335,0.452431,0.59283984,0.02302719,-1.5280616,0.8364372,1.0276823,-1.1260235,1.3492619,-2.251707,-0.7303534,0.4163628,-0.34329176,-1.5903667,0.6859113,0.30705562,-0.3525169,-1.016907,1.6567824,0.46647778,-0.77515984,-0.12041746,-0.39098322,-0.72741544,0.6450976,1.9701037,-2.768254,-2.6061702,-0.6874062,0.9988019,0.8364631,0.0857469,-3.2591677,1.3457632,-0.060346667,0.40100747,0
0.20357193,-0.3243616,1.0591276,-0.28528515,-0.039587304,-0.16412887,-0.15602738,1.200542,0.51290196,-0.2851435,1.8053933,-0.43920794,0.075732395,0.16531727,-0.31049114,0.5472628,0.88305897,-0.12025787,-0.1387674,0.40498105,-0.36501762,-0.07290184,-0.40348586,0.13370478,-0.17422785,-0.63802254,1.2291008,1.0190004,0.49830747,0.4572379,-0.9286038,0.7264709,0.8485548,0.31361076,0.39387438,0.77941597,-0.09420117,-0.10217584,1
0.4850006,-0.092468135,-0.9704353,0.06600413,-0.10886187,0.12096736,-0.48913774,-0.35307676,-0.073408455,0.546201,0.09485347,-0.10300061,-0.43626034,-0.086388014,-0.25263444,0.94127357,0.6500895,-0.13231975,-0.29460514,-0.60337305,-0.011199582,-0.090554066,-0.1415908,-0.22263165,-0.16024126,-0.63417834,-0.3204474,-0.027238121,0.61043596,0.5935153,0.22571163,0.45095035,0.46643353,0.17811911,0.441848,0.0060302666,-0.094607376,-0.122929856,0
0.40377083,-0.31134897,0.52751374,0.02697758,-0.20206162,0.06212589,-0.16229762,-0.42335176,-0.054763265,0.45721087,-0.29329693,0.7693278,-0.31773755,-0.106314674,-0.3099015,0.5372116,0.087876104,-0.14176127,-0.15177691,0.86713237,-0.78995603,-0.09053792,-0.39995137,-0.09181994,-0.4047857,-0.69370836,-0.35987306,-0.027663339,0.5110589,0.47395095,-0.32386228,0.78769845,-0.08317754,0.6517785,0.37689108,-0.07353225,-0.094872594,-0.1393106,0
0.46138126,-0.29278335,0.710263,-0.04662995,0.10857139,0.24146545,-0.26569036,-0.2810074,-0.09530233,0.56427854,-0.06191349,0.4828958,-0.27465624,-0.10275201,-0.29068175,0.25444907,0.40960023,-0.09273311,0.12617376,-1.0663427,1.034149,-0.09194658,-0.2981871,-0.20355321,1.9615657,1.5750874,-0.32150272,-0.11540791,-0.21587789,-0.21030276,2.4131677,-1.7439896,0.30392012,0.7506878,-0.022985004,-0.05897514,-0.09374846,-0.082692616,0
0.053774145,0.8331412,0.12415682,-0.6768841,-0.12895921,0.63124853,1.809311,0.7326481,-0.054444075,0.2909554,0.55508065,-2.253076,0.7985021,-0.100762635,3.9154308,-1.5905035,0.038335208,-0.12109258,4.1435533,-1.1671563,1.5204995,-0.07490177,3.7098358,0.526716,-0.34463704,-0.60809255,0.7857582,-0.464541,-1.9116983,-2.60783,-0.22813644,0.6991032,0.28190482,0.35842586,0.3021919,-0.050912023,-0.09448225,-0.11609415,1
0.09924797,0.1677661,-1.1422893,-0.65162545,-0.098254845,0.23394111,0.59663844,0.86635846,0.0018285578,0.6328486,-1.8683457,0.45109484,0.79842037,-0.22854434,-0.10852923,-0.6562101,-2.4771516,0.15437698,-0.29861027,-0.11343835,-0.4400276,0.058502838,0.2590874,0.06134469,-0.47262666,-0.66506505,0.91069424,-1.049376,0.14615814,0.17614974,-0.272018,0.8286593,-2.5655284,0.41522834,-0.035232197,-0.7323865,-0.09196276,-0.023885053,1
0.6433599,-0.2865725,0.35352337,0.05141702,-0.21298523,0.010455642,0.07581288,-0.40545452,-0.11748057,0.5052871,-0.25186828,0.81841576,-0.27473852,-0.11940768,-0.29866806,0.30414802,0.146557,-0.13749264,-0.21221817,1.4733106,-1.2735407,-0.07668581,-0.33774453,-0.12826188,-0.44045267,1.6629004,-0.33803174,0.40307248,0.5516055,0.5131621,-0.28920472,-1.8766606,-0.04016196,0.032220587,0.3923425,-0.12839937,-0.094796725,-0.13430472,0
0.44053912,-0.20488682,-0.9082876,-0.284641,-0.111191206,-0.055699915,-0.5062383,-0.41298553,0.2853577,0.4048185,-0.3101014,0.84034413,0.07661741,-0.013891646,-0.29930612,0.9240465,0.06725977,-0.051054988,-0.19737267,-0.124953054,-0.33031276,0.045754235,-0.34105206,-0.0024991832,-0.4857531,-0.7288823,-0.38031545,0.15816945,0.55523866,0.52520746,-0.4056963,0.8027087,-0.116825216,-0.052870527,0.4059595,0.2647597,-0.09268347,-0.045222286,1
0.37651244,-0.27191362,0.43950465,0.00016709749,-0.20644253,0.12533037,0.4882674,-0.48481804,-0.14474715,0.520418,-0.3007663,0.06773542,-0.3234318,-0.12582786,-0.2806063,-1.0110805,0.12731372,-0.14562024,-0.17695448,1.673825,-1.3262943,-0.08493633,-0.25234237,-0.2057637,-0.40640157,-0.58776575,-0.42061973,-0.21424031,-0.30508858,-0.29226583,-0.42586306,0.3252869,0.0068264594,0.6457836,-0.5142575,-0.15614821,-0.094923355,-0.14284137,0
0.087401874,-0.36223733,1.2270997,-0.35105133,-0.07882598,0.1515712,-0.9800788,0.9254992,-0.14176483,0.20372571,1.2030811,0.45473313,0.1613802,-0.0982655,-0.3283166,1.1330324,0.5926116,-0.097491674,-0.101363175,-1.0512761,0.95197123,-0.06791621,-0.53147125,-0.07093281,-0.3346977,-0.72218055,0.9639631,-0.21583137,0.27353823,0.24405894,0.09065513,0.5098187,0.62286615,-0.0629701,0.114292786,-0.040855877,-0.093713455,-0.081300154,1
0.47142038,0.5284753,-1.1547601,0.2873528,-0.15682864,0.26866055,1.5977819,0.6325641,0.09710375,0.13109235,0.51327485,0.89922434,-0.58216673,-0.05875351,0.2124266,-1.1662467,0.15861318,-0.11648557,-0.32115778,-0.1837852,-0.3860434,-0.07070229,0.82923335,-0.21397203,-0.41137362,-0.6336264,0.69390583,0.77441895,0.63943684,0.6651009,-0.41953626,1.2828639,0.14045925,0.53929245,0.5108833,0.10969888,-0.09438083,-0.11086732,0
0.6838457,-0.31884143,-1.2776645,-0.073020324,-0.13227637,0.09984228,-1.2847139,-0.36021307,0.089126155,0.52853394,-0.2194618,0.5517961,-0.2128081,-0.0650231,-0.33717793,1.7086482,0.2011143,-0.12916534,-0.3455114,-0.82385904,0.3296161,-0.09103802,-0.6273765,-0.12676673,-0.20527346,2.5845656,-0.3197014,0.44556564,0.57284945,0.5280736,0.11029317,-2.0240817,0.020978453,0.053220086,0.37861213,0.08678938,-0.09464801,-0.12525603,0
0.045863263,-0.15518999,0.24335709,0.66940427,0.009802053,0.055282254,1.3143258,1.2481586,-0.9083035,0.58659226,-0.14880802,-0.38916114,-0.857614,-0.2572895,-0.19828504,0.5145694,-0.8953049,0.099085286,-0.22840074,-0.14045385,-0.09080602,0.1457904,0.032491233,-0.31873262,-0.47629264,-0.7179789,1.2605,-1.0741509,1.0313348,0.96593064,-0.21404278,0.66210276,-0.96932393,0.35029292,1.9294944,-1.0113264,-0.088098764,0.06441427,1
-0.034257088,-0.35559425,1.178361,-0.18158865,-0.21274172,0.09287493,-1.2057974,-1.8966511,0.1954182,-0.13703136,-1.171755,0.74008965,-0.046298273,-0.025324307,-0.32610333,1.668015,0.07636839,-0.14015041,-0.06755032,-1.176379,1.2110424,-0.075637765,-0.5124661,0.05275881,-0.44778496,-0.47860393,-1.848043,0.19913751,0.50448215,0.45708647,-0.3888104,0.40847397,0.13383284,-0.5522084,0.4212212,0.2265997,-0.0948115,-0.1352561,0
0.4302184,-0.30624667,0.73333734,-0.02588192,-0.1321111,0.23329815,-0.21638021,-0.3462055,0.022180235,0.43947366,-0.037023153,-0.21488222,-0.2859667,-0.06975238,-0.30382457,0.81015635,0.40818474,-0.13324837,-0.1704965,-0.075081974,-0.24523403,-0.09251513,-0.36519337,-0.12399162,-0.2533475,0.2898206,-0.30557397,0.06604519,0.5273027,0.49116758,-0.11969646,-0.32345968,0.3271902,0.6919677,0.59866387,0.06928083,-0.094668366,-0.12644273,0
0.5446608,-0.39816967,-1.0574633,0.46818236,-0.105323225,0.24725492,-1.4916918,-0.35945567,-0.19469704,0.5874854,0.14699097,0.8004534,-0.8704166,-0.11607153,-0.34260347,1.9133903,0.7582497,-0.116814904,-0.3217871,-1.1478722,1.2307594,-0.053163555,-0.7375512,-0.28449917,-0.37852925,2.2691128,-0.32811105,0.021300219,0.58318585,0.53054637,-0.2435718,-2.2180293,0.6045955,0.8222809,0.367384,-0.114206254,-0.09425303,-0.10461742,0
0.10585844,-0.24970172,1.4796098,-0.26425478,0.17365064,-0.02652312,1.1438782,-1.7967048,-0.047164563,0.13179749,-0.9733055,-0.8581472,0.048703674,-0.069035366,-0.23356104,-0.9187531,0.63581747,-0.10739796,-0.09623937,1.1347319,-1.053052,-0.08823017,-0.0757177,-0.020341093,3.668236,0.010353274,-1.8783972,-0.03114675,0.37734947,0.3635912,3.0934951,-0.13430974,0.59335506,0.36865893,0.27992257,0.07194826,-0.093971245,-0.09190962,0
0.1589308,-0.27198043,1.0214032,-0.19355395,-0.20187,0.06581692,0.7686855,-1.9082261,-0.059080318,0.23847683,-1.1653281,0.6856969,-0.07463111,-0.09541553,-0.27163106,-0.43124682,0.21748805,-0.14207965,-0.12972316,1.8628955,-1.3611377,-0.087166384,-0.21451904,-0.05833707,-0.42188296,1.6189603,-1.8634648,-0.12809782,0.48551604,0.45022053,-0.2320449,-1.7618824,0.18213356,0.4297117,0.378725,-0.02946533,-0.09483544,-0.1368216,0
-4.179968,-0.42450997,-1.3604068,0.7736513,-0.26385674,-5.8868217,-1.5639911,-1.3890451,-1.3628349,-3.715477,-2.2243528,-2.255562,4.464792,-0.2747316,-0.343381,-1.5904083,-2.941008,-0.10229527,-0.36011812,-1.1328454,1.3786736,-0.10896271,-0.78614223,-0.4220218,-0.42438978,-0.6393767,-1.3166571,-1.7522749,-2.7753148,-2.61185,-0.27345765,0.9360623,-3.2202568,-3.8373067,-3.2975523,-1.4263945,-0.09511435,-0.15789855,1
0.4655042,-0.34250876,0.0168857,0.08770624,-0.21565427,0.006132702,-0.77854955,-0.41927928,-0.07718788,0.49135238,-0.33719894,0.80714357,-0.41479376,-0.11496561,-0.32912862,1.1689345,0.033473354,-0.13886261,-0.21784805,0.2871665,-0.45151246,-0.08790594,-0.5387902,-0.17832556,-0.41477084,-0.08037773,-0.3511214,0.039745495,0.55134326,0.51042765,-0.26591122,-0.2657669,-0.14312132,-0.00039551477,0.36611822,-0.10953424,-0.09483973,-0.13710529,0
0.07373424,-0.33621505,1.6261292,-0.3027664,0.08397461,-0.065370336,-0.17101578,-1.8218033,-0.18578148,0.16744746,-0.7994103,0.31592667,0.12906697,-0.09139089,-0.31192288,0.533561,1.023155,-0.13212956,-0.10094619,0.110570535,-0.09916164,-0.095682025,-0.41220272,0.06847147,3.52213,-0.24408053,-1.8732786,-0.1732264,0.45358482,0.42053932,2.9821982,-0.09865936,0.988124,0.3384125,0.36384946,-0.013532911,-0.094467215,-0.11530294,0
0.3860102,-0.3474545,-0.49643353,0.14272888,-0.096581735,0.100226775,-0.91113126,-0.4292515,-0.19675091,0.55608,-0.31770298,0.014737695,-0.50056064,-0.13945515,-0.33318812,0.37846494,0.09936021,-0.11779969,-0.24060166,-0.12302243,-0.1275518,-0.080305874,-0.5789846,-0.20976235,-0.15075225,-0.21119078,-0.4017598,-0.26478478,-0.3876851,-0.37425047,0.37089986,0.14879958,-0.0392104,0.67074704,-0.5847832,-0.21710241,-0.09444809,-0.114304945,0
0.6645824,0.82535994,-1.3670284,-0.11009162,-0.13468616,0.10978452,1.178548,-0.36429578,0.08296837,0.46570715,-0.07977825,0.38325858,-0.1331869,-0.054798685,0.29154262,-0.86429,0.3828593,-0.12821773,-0.3258657,-0.5433393,-0.039872028,-0.082359396,0.94132864,-0.06745699,-0.3007669,3.0477087,-0.32301468,0.5290433,0.4687524,0.54526436,-0.19830851,-2.2886305,0.22778584,0.722696,0.37268937,0.123979405,-0.09458282,-0.121550895,0
0.33143595,-0.28671867,1.3099395,-0.22345959,0.11797146,0.16847497,0.7830736,0.97359616,-0.081572585,0.18744408,1.3123918,0.6293933,0.040709678,-0.07498691,-0.27819827,-0.4626252,0.7656407,-0.11014339,-0.13965446,2.4298394,-1.644698,-0.093174815,-0.24194287,0.019193701,1.7284213,-0.59923196,0.94566,0.35360292,0.49824548,0.46636105,1.6583457,0.55210745,0.7790539,0.3976723,0.36194858,0.049664754,-0.09401322,-0.09372173,0
